,X,Bgy_Code,cases_7,cases_14,infection_rate,classification,population,AR_7,AR_14,AR_cumulative,AR_active,linelist_date
387,8,101319008,0,0,0,NA,0,0,0,0,0,2021-11-14
388,9,101319009,0,0,0,NA,0,0,0,0,0,2021-11-14
389,10,101319001,2,2,1.734304544,NA,11532,1.734304544,1.734304544,211.5851544,1.734304544,2021-11-14
390,1,101320031,0,0,0,NA,0,0,0,0,0,2021-11-14
391,2,101320011,0,0,0,NA,0,0,0,0,0,2021-11-14
392,3,101320018,0,0,0,NA,0,0,0,0,0,2021-11-14
393,4,101320001,0,0,0,NA,0,0,0,0,0,2021-11-14
394,5,101320004,0,1,8.438818565,NA,1185,0,8.438818565,16.87763713,0,2021-11-14
395,6,101320030,0,0,0,NA,0,0,0,0,0,2021-11-14
396,7,101320006,0,0,0,NA,0,0,0,0,0,2021-11-14
397,8,101320002,0,0,0,NA,0,0,0,0,0,2021-11-14
398,9,101320003,0,0,0,NA,0,0,0,0,0,2021-11-14
399,10,101320005,0,0,0,NA,0,0,0,0,0,2021-11-14
400,11,101320007,0,0,0,NA,0,0,0,0,0,2021-11-14
401,12,101320009,0,0,0,1,0,0,0,0,0,2021-11-14
402,13,101320010,0,0,0,NA,0,0,0,0,0,2021-11-14
403,14,101320013,0,0,0,4,0,0,0,0,0,2021-11-14
404,15,101320014,0,0,0,NA,0,0,0,0,0,2021-11-14
405,16,101320015,0,0,0,NA,0,0,0,0,0,2021-11-14
406,17,101320016,0,0,0,NA,0,0,0,0,0,2021-11-14
407,18,101320019,1,1,15.60062402,NA,641,15.60062402,15.60062402,639.625585,15.60062402,2021-11-14
408,19,101320020,0,0,0,NA,0,0,0,0,0,2021-11-14
409,20,101320021,0,0,0,NA,0,0,0,0,0,2021-11-14
410,21,101320022,0,0,0,NA,0,0,0,0,0,2021-11-14
411,22,101320024,0,0,0,NA,0,0,0,0,0,2021-11-14
412,23,101320025,0,0,0,NA,0,0,0,0,0,2021-11-14
413,24,101320026,0,0,0,NA,0,0,0,0,0,2021-11-14
414,25,101320028,0,0,0,NA,0,0,0,0,0,2021-11-14
415,26,101320029,0,0,0,NA,0,0,0,0,0,2021-11-14
416,27,101320008,0,0,0,NA,0,0,0,0,0,2021-11-14
417,28,101320023,0,4,17.22652885,NA,2322,0,17.22652885,262.704565,0,2021-11-14
418,29,101320027,0,0,0,NA,0,0,0,0,0,2021-11-14
419,1,101321034,0,0,0,1,0,0,0,0,0,2021-11-14
420,2,101321022,0,0,0,NA,0,0,0,0,0,2021-11-14
421,3,101321025,0,0,0,NA,0,0,0,0,0,2021-11-14
422,4,101321005,0,0,0,NA,0,0,0,0,0,2021-11-14
423,5,101321026,0,0,0,NA,0,0,0,0,0,2021-11-14
424,6,101321015,0,0,0,4,0,0,0,0,0,2021-11-14
425,7,101321023,0,0,0,NA,0,0,0,0,0,2021-11-14
426,8,101321003,1,9,21.82876546,1,4123,2.425418385,21.82876546,201.3097259,4.850836769,2021-11-14
427,9,101321006,0,0,0,NA,0,0,0,0,0,2021-11-14
428,10,101321007,0,0,0,4,0,0,0,0,0,2021-11-14
429,11,101321008,0,0,0,4,0,0,0,0,0,2021-11-14
430,12,101321014,0,0,0,NA,0,0,0,0,0,2021-11-14
431,13,101321018,0,0,0,NA,0,0,0,0,0,2021-11-14
432,14,101321019,0,0,0,NA,0,0,0,0,0,2021-11-14
433,15,101321028,0,0,0,4,0,0,0,0,0,2021-11-14
434,16,101321030,0,1,2.32234092,NA,4306,0,2.32234092,301.9043196,4.644681839,2021-11-14
435,17,101321035,0,0,0,NA,0,0,0,0,0,2021-11-14
436,18,101321033,0,0,0,NA,0,0,0,0,0,2021-11-14
437,19,101321001,1,1,0.941708259,NA,10619,0.941708259,0.941708259,475.5626707,1.883416518,2021-11-14
438,20,101321029,0,0,0,NA,0,0,0,0,0,2021-11-14
439,21,101321021,0,0,0,NA,0,0,0,0,0,2021-11-14
440,22,101321010,0,0,0,1,0,0,0,0,0,2021-11-14
441,23,101321011,0,0,0,NA,0,0,0,0,0,2021-11-14
442,24,101321013,0,0,0,NA,0,0,0,0,0,2021-11-14
443,25,101321002,0,0,0,4,0,0,0,0,0,2021-11-14
444,26,101321004,0,0,0,NA,0,0,0,0,0,2021-11-14
445,27,101321012,0,0,0,4,0,0,0,0,0,2021-11-14
446,28,101321016,4,4,2.487252829,NA,16082,2.487252829,2.487252829,346.3499565,2.487252829,2021-11-14
447,29,101321017,2,2,2.475860361,1,8078,2.475860361,2.475860361,226.5412231,1.237930181,2021-11-14
448,30,101321020,0,2,2.93901543,NA,6805,0,2.93901543,280.6759735,1.469507715,2021-11-14
449,31,101321024,8,8,2.235073897,NA,35793,2.235073897,2.235073897,509.0380801,2.235073897,2021-11-14
450,1,101322001,0,0,0,NA,0,0,0,0,0,2021-11-14
451,2,101322010,0,0,0,NA,0,0,0,0,0,2021-11-14
452,3,101322007,0,0,0,NA,0,0,0,0,0,2021-11-14
453,4,101322005,0,0,0,NA,0,0,0,0,0,2021-11-14
454,5,101322014,0,0,0,NA,0,0,0,0,0,2021-11-14
455,6,101322013,0,0,0,NA,0,0,0,0,0,2021-11-14
456,7,101322003,0,0,0,NA,0,0,0,0,0,2021-11-14
457,8,101322015,0,0,0,NA,0,0,0,0,0,2021-11-14
458,9,101322002,2,2,7.235890014,1,2764,7.235890014,7.235890014,28.94356006,7.235890014,2021-11-14
459,10,101322004,0,0,0,NA,0,0,0,0,0,2021-11-14
460,11,101322006,0,0,0,NA,0,0,0,0,0,2021-11-14
461,12,101322009,0,0,0,NA,0,0,0,0,0,2021-11-14
462,13,101322011,0,0,0,NA,0,0,0,0,0,2021-11-14
463,14,101322012,0,0,0,NA,0,0,0,0,0,2021-11-14
464,15,101322008,0,1,1.686909582,NA,5928,0,1.686909582,133.265857,1.686909582,2021-11-14
465,1,101801003,0,0,0,NA,0,0,0,0,0,2021-11-14
466,2,101801013,0,0,0,NA,0,0,0,0,0,2021-11-14
467,3,101801002,0,0,0,NA,0,0,0,0,0,2021-11-14
468,4,101801009,0,0,0,NA,0,0,0,0,0,2021-11-14
469,5,101801011,0,0,0,NA,0,0,0,0,0,2021-11-14
470,6,101801004,0,0,0,NA,0,0,0,0,0,2021-11-14
471,7,101801006,0,1,10.69518717,NA,935,0,10.69518717,160.4278075,0,2021-11-14
472,8,101801012,0,0,0,NA,0,0,0,0,0,2021-11-14
473,9,101801001,0,0,0,NA,0,0,0,0,0,2021-11-14
474,10,101801005,0,0,0,NA,0,0,0,0,0,2021-11-14
475,11,101801007,0,0,0,NA,0,0,0,0,0,2021-11-14
476,12,101801008,0,0,0,NA,0,0,0,0,0,2021-11-14
477,13,101801010,0,0,0,NA,0,0,0,0,0,2021-11-14
478,14,101801014,0,0,0,NA,0,0,0,0,0,2021-11-14
479,1,101803009,0,0,0,NA,0,0,0,0,0,2021-11-14
480,2,101803010,0,0,0,NA,0,0,0,0,0,2021-11-14
481,3,101803002,0,0,0,NA,0,0,0,0,0,2021-11-14
482,4,101803013,0,0,0,NA,0,0,0,0,0,2021-11-14
483,5,101803008,0,0,0,NA,0,0,0,0,0,2021-11-14
484,6,101803001,0,0,0,NA,0,0,0,0,0,2021-11-14
485,7,101803004,0,0,0,NA,0,0,0,0,0,2021-11-14
486,8,101803005,0,0,0,NA,0,0,0,0,0,2021-11-14
487,9,101803006,0,0,0,NA,0,0,0,0,0,2021-11-14
488,10,101803007,0,0,0,NA,0,0,0,0,0,2021-11-14
489,11,101803011,0,0,0,NA,0,0,0,0,0,2021-11-14
490,12,101803012,0,0,0,NA,0,0,0,0,0,2021-11-14
491,13,101803014,0,0,0,NA,0,0,0,0,0,2021-11-14
492,1,101804005,0,0,0,NA,0,0,0,0,0,2021-11-14
493,2,101804017,0,0,0,NA,0,0,0,0,0,2021-11-14
494,3,101804004,0,0,0,NA,0,0,0,0,0,2021-11-14
495,4,101804006,0,0,0,NA,0,0,0,0,0,2021-11-14
496,5,101804008,0,0,0,NA,0,0,0,0,0,2021-11-14
497,6,101804001,0,0,0,NA,0,0,0,0,0,2021-11-14
498,7,101804010,1,1,3.381805884,NA,2957,3.381805884,3.381805884,324.6533649,0,2021-11-14
499,8,101804002,0,0,0,NA,0,0,0,0,0,2021-11-14
500,9,101804007,0,0,0,NA,0,0,0,0,0,2021-11-14
501,10,101804009,0,0,0,NA,0,0,0,0,0,2021-11-14
502,11,101804015,0,0,0,NA,0,0,0,0,0,2021-11-14
503,12,101804018,0,0,0,NA,0,0,0,0,0,2021-11-14
504,13,101804016,0,0,0,NA,0,0,0,0,0,2021-11-14
505,14,101804003,1,1,3.584229391,NA,2790,3.584229391,3.584229391,301.0752688,3.584229391,2021-11-14
506,15,101804011,1,2,1.882707333,NA,10623,0.941353667,1.882707333,433.0226866,0.941353667,2021-11-14
507,1,101805005,2,2,20.42900919,1,979,20.42900919,20.42900919,204.2900919,20.42900919,2021-11-14
508,2,101805007,0,0,0,NA,0,0,0,0,0,2021-11-14
509,3,101805009,0,0,0,NA,0,0,0,0,0,2021-11-14
510,4,101805006,0,0,0,NA,0,0,0,0,0,2021-11-14
511,5,101805001,0,0,0,NA,0,0,0,0,0,2021-11-14
512,6,101805002,0,0,0,NA,0,0,0,0,0,2021-11-14
513,7,101805003,0,0,0,NA,0,0,0,0,0,2021-11-14
514,8,101805004,0,0,0,NA,0,0,0,0,0,2021-11-14
515,9,101805008,0,0,0,1,0,0,0,0,0,2021-11-14
516,1,103501009,0,0,0,NA,0,0,0,0,0,2021-11-14
517,2,103501019,0,0,0,NA,0,0,0,0,0,2021-11-14
518,3,103501017,0,0,0,NA,0,0,0,0,0,2021-11-14
519,4,103501010,0,0,0,NA,0,0,0,0,0,2021-11-14
520,5,103501002,0,0,0,NA,0,0,0,0,0,2021-11-14
521,6,103501003,0,0,0,NA,0,0,0,0,0,2021-11-14
522,7,103501001,0,0,0,NA,0,0,0,0,0,2021-11-14
523,8,103501005,0,0,0,NA,0,0,0,0,0,2021-11-14
524,9,103501006,0,0,0,NA,0,0,0,0,0,2021-11-14
525,10,103501007,0,0,0,NA,0,0,0,0,0,2021-11-14
526,11,103501008,0,2,7.91452315,1,2527,0,7.91452315,114.7605857,0,2021-11-14
527,12,103501012,0,0,0,NA,0,0,0,0,0,2021-11-14
528,13,103501013,0,0,0,NA,0,0,0,0,0,2021-11-14
529,14,103501016,0,0,0,NA,0,0,0,0,0,2021-11-14
530,15,103501020,0,0,0,NA,0,0,0,0,0,2021-11-14
531,16,103501018,1,2,3.541703559,NA,5647,1.77085178,3.541703559,139.8972906,3.541703559,2021-11-14
532,1,103502017,0,0,0,NA,0,0,0,0,0,2021-11-14
533,2,103502013,0,0,0,NA,0,0,0,0,0,2021-11-14
534,3,103502022,0,0,0,NA,0,0,0,0,0,2021-11-14
535,4,103502007,0,0,0,NA,0,0,0,0,0,2021-11-14
536,5,103502025,0,0,0,NA,0,0,0,0,0,2021-11-14
537,6,103502019,0,0,0,NA,0,0,0,0,0,2021-11-14
538,7,103502026,0,0,0,NA,0,0,0,0,0,2021-11-14
539,8,103502003,0,0,0,NA,0,0,0,0,0,2021-11-14
540,9,103502027,1,1,3.86996904,NA,2584,3.86996904,3.86996904,30.95975232,3.86996904,2021-11-14
541,10,103502005,0,0,0,NA,0,0,0,0,0,2021-11-14
542,11,103502016,0,0,0,NA,0,0,0,0,0,2021-11-14
543,12,103502001,0,0,0,NA,0,0,0,0,0,2021-11-14
544,13,103502002,0,0,0,NA,0,0,0,0,0,2021-11-14
545,14,103502004,0,0,0,NA,0,0,0,0,0,2021-11-14
546,15,103502006,0,0,0,NA,0,0,0,0,0,2021-11-14
547,16,103502009,0,0,0,NA,0,0,0,0,0,2021-11-14
548,17,103502012,0,0,0,NA,0,0,0,0,0,2021-11-14
549,18,103502014,0,0,0,NA,0,0,0,0,0,2021-11-14
550,19,103502023,0,0,0,NA,0,0,0,0,0,2021-11-14
551,20,103502028,0,0,0,NA,0,0,0,0,0,2021-11-14
552,21,103502015,1,1,1.542020046,NA,6485,1.542020046,1.542020046,129.5296839,1.542020046,2021-11-14
553,1,103503011,1,1,12.88659794,NA,776,12.88659794,12.88659794,115.9793814,12.88659794,2021-11-14
554,2,103503023,2,2,18.05054152,NA,1108,18.05054152,18.05054152,225.631769,18.05054152,2021-11-14
555,3,103503003,0,0,0,NA,0,0,0,0,0,2021-11-14
556,4,103503018,0,1,18.38235294,NA,544,0,18.38235294,36.76470588,18.38235294,2021-11-14
557,5,103503009,0,0,0,NA,0,0,0,0,0,2021-11-14
558,6,103503022,0,0,0,NA,0,0,0,0,0,2021-11-14
559,7,103503004,0,0,0,1,0,0,0,0,0,2021-11-14
560,8,103503002,3,3,13.27433628,NA,2260,13.27433628,13.27433628,163.7168142,13.27433628,2021-11-14
561,9,103503006,0,1,8.431703204,NA,1186,0,8.431703204,92.74873524,0,2021-11-14
562,10,103503014,0,0,0,NA,0,0,0,0,0,2021-11-14
563,11,103503017,1,1,6.675567423,NA,1498,6.675567423,6.675567423,253.6715621,6.675567423,2021-11-14
564,12,103503001,0,0,0,NA,0,0,0,0,0,2021-11-14
565,13,103503005,1,1,21.73913043,NA,460,21.73913043,21.73913043,21.73913043,21.73913043,2021-11-14
566,14,103503007,0,0,0,1,0,0,0,0,0,2021-11-14
567,15,103503008,0,0,0,NA,0,0,0,0,0,2021-11-14
568,16,103503012,0,1,11.07419712,NA,903,0,11.07419712,66.44518272,0,2021-11-14
569,17,103503013,0,0,0,NA,0,0,0,0,0,2021-11-14
570,18,103503016,0,0,0,NA,0,0,0,0,0,2021-11-14
571,19,103503019,0,0,0,NA,0,0,0,0,0,2021-11-14
572,20,103503020,0,0,0,NA,0,0,0,0,0,2021-11-14
573,21,103503021,0,0,0,NA,0,0,0,0,0,2021-11-14
574,22,103503024,0,2,18.5013876,NA,1081,0,18.5013876,508.7881591,0,2021-11-14
575,23,103503015,0,2,6.624710169,NA,3019,0,6.624710169,447.1679364,0,2021-11-14
576,1,103504041,0,0,0,NA,0,0,0,0,0,2021-11-14
577,2,103504002,0,0,0,NA,0,0,0,0,0,2021-11-14
578,3,103504001,0,0,0,NA,0,0,0,0,0,2021-11-14
579,4,103504045,1,1,2.109704641,NA,4740,2.109704641,2.109704641,141.350211,4.219409283,2021-11-14
580,5,103504007,0,1,1.920122888,NA,5208,0,1.920122888,30.72196621,1.920122888,2021-11-14
581,6,103504019,0,1,1.728309713,NA,5786,0,1.728309713,25.9246457,0,2021-11-14
582,7,103504003,0,0,0,NA,0,0,0,0,0,2021-11-14
583,8,103504010,0,1,4.710315591,NA,2123,0,4.710315591,37.68252473,0,2021-11-14
584,9,103504013,0,0,0,NA,0,0,0,0,0,2021-11-14
585,10,103504014,0,0,0,NA,0,0,0,0,0,2021-11-14
586,11,103504029,0,0,0,NA,0,0,0,0,0,2021-11-14
587,12,103504033,0,0,0,NA,0,0,0,0,0,2021-11-14
588,13,103504039,0,0,0,NA,0,0,0,0,0,2021-11-14
589,14,103504040,0,0,0,NA,0,0,0,0,0,2021-11-14
590,15,103504042,0,0,0,NA,0,0,0,0,0,2021-11-14
591,16,103504044,0,0,0,NA,0,0,0,0,0,2021-11-14
592,17,103504024,1,2,1.200696404,NA,16657,0.600348202,1.200696404,171.0992376,3.00174101,2021-11-14
593,18,103504018,0,0,0,NA,0,0,0,0,0,2021-11-14
594,19,103504012,0,0,0,NA,0,0,0,0,0,2021-11-14
595,20,103504028,0,1,1.138952164,NA,8780,0,1.138952164,179.9544419,1.138952164,2021-11-14
596,21,103504015,0,1,0.878503031,NA,11383,0,0.878503031,165.1585698,0.878503031,2021-11-14
597,22,103504006,2,3,1.521221033,NA,19721,1.014147356,1.521221033,125.7542721,0.507073678,2021-11-14
598,23,103504048,1,1,1.818843216,NA,5498,1.818843216,1.818843216,221.8988723,1.818843216,2021-11-14
599,24,103504017,0,0,0,NA,0,0,0,0,0,2021-11-14
600,25,103504025,0,1,0.567665758,NA,17616,0,0.567665758,75.49954587,0.567665758,2021-11-14
601,26,103504008,0,0,0,NA,0,0,0,0,0,2021-11-14
602,27,103504038,0,0,0,NA,0,0,0,0,0,2021-11-14
603,28,103504043,0,0,0,NA,0,0,0,0,0,2021-11-14
604,29,103504035,0,2,2.269117313,NA,8814,0,2.269117313,171.3183572,0,2021-11-14
605,30,103504030,2,5,1.566759628,NA,31913,0.626703851,1.566759628,214.0193651,2.506815404,2021-11-14
606,31,103504046,1,1,0.836820084,NA,11950,0.836820084,0.836820084,99.58158996,1.673640167,2021-11-14
607,32,103504026,0,1,0.983187494,NA,10171,0,0.983187494,124.8648117,0.983187494,2021-11-14
608,33,103504005,0,1,0.659456608,NA,15164,0,0.659456608,96.94012134,0.659456608,2021-11-14
609,34,103504011,0,0,0,NA,0,0,0,0,0,2021-11-14
610,35,103504016,0,0,0,NA,0,0,0,0,0,2021-11-14
611,36,103504021,0,1,1.027221366,NA,9735,0,1.027221366,162.3009759,0,2021-11-14
612,37,103504022,2,2,3.023431595,NA,6615,3.023431595,3.023431595,163.2653061,0,2021-11-14
613,38,103504027,1,1,0.678886626,NA,14730,0.678886626,0.678886626,122.8784793,1.357773252,2021-11-14
614,39,103504031,0,1,1.43307538,NA,6978,0,1.43307538,184.866724,2.86615076,2021-11-14
615,40,103504032,0,1,1.187225454,NA,8423,0,1.187225454,227.9472872,3.561676362,2021-11-14
616,41,103504034,0,1,2.018163471,NA,4955,0,2.018163471,411.7053481,0,2021-11-14
617,42,103504036,0,0,0,NA,0,0,0,0,0,2021-11-14
618,43,103504037,0,1,1.042209484,NA,9595,0,1.042209484,144.8671183,3.126628452,2021-11-14
619,44,103504047,1,1,1.830161054,NA,5464,1.830161054,1.830161054,109.8096633,1.830161054,2021-11-14
620,1,103505033,0,0,0,NA,0,0,0,0,0,2021-11-14
621,2,103505039,0,0,0,NA,0,0,0,0,0,2021-11-14
622,3,103505012,0,0,0,1,0,0,0,0,0,2021-11-14
623,4,103505016,0,0,0,NA,0,0,0,0,0,2021-11-14
624,5,103505038,0,0,0,NA,0,0,0,0,0,2021-11-14
625,6,103505050,0,0,0,NA,0,0,0,0,0,2021-11-14
626,7,103505007,0,0,0,NA,0,0,0,0,0,2021-11-14
627,8,103505034,0,1,3.343363424,NA,2991,0,3.343363424,46.80708793,0,2021-11-14
628,9,103505001,0,0,0,NA,0,0,0,0,0,2021-11-14
629,10,103505021,0,0,0,NA,0,0,0,0,0,2021-11-14
630,11,103505003,0,0,0,NA,0,0,0,0,0,2021-11-14
631,12,103505004,0,0,0,NA,0,0,0,0,0,2021-11-14
632,13,103505005,0,0,0,NA,0,0,0,0,0,2021-11-14
633,14,103505008,0,0,0,NA,0,0,0,0,0,2021-11-14
634,15,103505010,0,0,0,NA,0,0,0,0,0,2021-11-14
635,16,103505014,0,0,0,NA,0,0,0,0,0,2021-11-14
636,17,103505015,0,0,0,NA,0,0,0,0,0,2021-11-14
637,18,103505018,0,0,0,NA,0,0,0,0,0,2021-11-14
638,19,103505019,0,0,0,NA,0,0,0,0,0,2021-11-14
639,20,103505026,0,0,0,NA,0,0,0,0,0,2021-11-14
640,21,103505027,0,0,0,NA,0,0,0,0,0,2021-11-14
641,22,103505028,0,0,0,NA,0,0,0,0,0,2021-11-14
642,23,103505030,2,2,12.09189843,1,1654,12.09189843,12.09189843,96.73518742,12.09189843,2021-11-14
643,24,103505031,0,0,0,NA,0,0,0,0,0,2021-11-14
644,25,103505040,0,0,0,NA,0,0,0,0,0,2021-11-14
645,26,103505041,0,0,0,NA,0,0,0,0,0,2021-11-14
646,27,103505042,0,0,0,NA,0,0,0,0,0,2021-11-14
647,28,103505043,0,0,0,NA,0,0,0,0,0,2021-11-14
648,29,103505046,0,0,0,NA,0,0,0,0,0,2021-11-14
649,30,103505047,0,0,0,NA,0,0,0,0,0,2021-11-14
650,31,103505048,0,0,0,NA,0,0,0,0,0,2021-11-14
651,32,103505049,0,0,0,NA,0,0,0,0,0,2021-11-14
652,33,103505036,0,2,1.490090896,NA,13422,0,1.490090896,134.853226,0,2021-11-14
653,1,103506022,0,0,0,NA,0,0,0,0,0,2021-11-14
654,2,103506024,0,0,0,NA,0,0,0,0,0,2021-11-14
655,3,103506015,0,0,0,1,0,0,0,0,0,2021-11-14
656,4,103506037,0,0,0,NA,0,0,0,0,0,2021-11-14
657,5,103506026,0,0,0,NA,0,0,0,0,0,2021-11-14
658,6,103506034,0,0,0,NA,0,0,0,0,0,2021-11-14
659,7,103506003,0,0,0,NA,0,0,0,0,0,2021-11-14
660,8,103506007,0,0,0,NA,0,0,0,0,0,2021-11-14
661,9,103506018,0,0,0,NA,0,0,0,0,0,2021-11-14
662,10,103506029,0,0,0,NA,0,0,0,0,0,2021-11-14
663,11,103506035,0,0,0,NA,0,0,0,0,0,2021-11-14
664,12,103506001,0,0,0,NA,0,0,0,0,0,2021-11-14
665,13,103506025,0,0,0,NA,0,0,0,0,0,2021-11-14
666,14,103506016,0,0,0,NA,0,0,0,0,0,2021-11-14
667,15,103506012,0,0,0,NA,0,0,0,0,0,2021-11-14
668,16,103506020,0,0,0,NA,0,0,0,0,0,2021-11-14
669,17,103506006,0,0,0,NA,0,0,0,0,0,2021-11-14
670,18,103506004,0,0,0,NA,0,0,0,0,0,2021-11-14
671,19,103506011,0,0,0,NA,0,0,0,0,0,2021-11-14
672,20,103506002,0,0,0,NA,0,0,0,0,0,2021-11-14
673,21,103506005,0,0,0,1,0,0,0,0,0,2021-11-14
674,22,103506008,0,0,0,3,0,0,0,0,0,2021-11-14
675,23,103506009,0,0,0,NA,0,0,0,0,0,2021-11-14
676,24,103506010,0,0,0,NA,0,0,0,0,0,2021-11-14
677,25,103506013,0,0,0,NA,0,0,0,0,0,2021-11-14
678,26,103506014,0,0,0,NA,0,0,0,0,0,2021-11-14
679,27,103506017,0,0,0,NA,0,0,0,0,0,2021-11-14
680,28,103506019,0,0,0,NA,0,0,0,0,0,2021-11-14
681,29,103506021,0,1,20.04008016,1,499,0,20.04008016,40.08016032,0,2021-11-14
682,30,103506023,1,2,9.04159132,NA,2212,4.52079566,9.04159132,72.33273056,4.52079566,2021-11-14
683,31,103506027,0,0,0,NA,0,0,0,0,0,2021-11-14
684,32,103506030,0,0,0,NA,0,0,0,0,0,2021-11-14
685,33,103506031,0,0,0,NA,0,0,0,0,0,2021-11-14
686,34,103506032,0,0,0,NA,0,0,0,0,0,2021-11-14
687,35,103506033,0,1,8.665511265,NA,1154,0,8.665511265,25.9965338,0,2021-11-14
688,36,103506036,0,0,0,2,0,0,0,0,0,2021-11-14
689,37,103506028,1,1,1.337255951,NA,7478,1.337255951,1.337255951,54.82749398,1.337255951,2021-11-14
690,1,103507009,0,0,0,NA,0,0,0,0,0,2021-11-14
691,2,103507007,0,0,0,NA,0,0,0,0,0,2021-11-14
692,3,103507003,0,0,0,4,0,0,0,0,0,2021-11-14
693,4,103507012,0,0,0,4,0,0,0,0,0,2021-11-14
694,5,103507001,2,3,8.051529791,1,3726,5.367686527,8.051529791,195.9205582,5.367686527,2021-11-14
695,6,103507002,0,0,0,NA,0,0,0,0,0,2021-11-14
696,7,103507010,0,0,0,1,0,0,0,0,0,2021-11-14
697,8,103507005,0,0,0,NA,0,0,0,0,0,2021-11-14
698,9,103507004,0,0,0,NA,0,0,0,0,0,2021-11-14
699,10,103507006,0,0,0,4,0,0,0,0,0,2021-11-14
700,11,103507008,0,0,0,NA,0,0,0,0,0,2021-11-14
701,12,103507011,0,0,0,NA,0,0,0,0,0,2021-11-14
702,13,103507013,0,0,0,NA,0,0,0,0,0,2021-11-14
703,1,103508011,0,0,0,NA,0,0,0,0,0,2021-11-14
704,2,103508009,0,1,4.29000429,NA,2331,0,4.29000429,175.8901759,0,2021-11-14
705,3,103508023,0,0,0,NA,0,0,0,0,0,2021-11-14
706,4,103508010,0,0,0,NA,0,0,0,0,0,2021-11-14
707,5,103508013,0,0,0,NA,0,0,0,0,0,2021-11-14
708,6,103508022,0,1,5.707762557,NA,1752,0,5.707762557,205.4794521,0,2021-11-14
709,7,103508028,0,0,0,NA,0,0,0,0,0,2021-11-14
710,8,103508014,0,0,0,NA,0,0,0,0,0,2021-11-14
711,9,103508021,0,0,0,NA,0,0,0,0,0,2021-11-14
712,10,103508004,0,0,0,NA,0,0,0,0,0,2021-11-14
713,11,103508026,0,0,0,NA,0,0,0,0,0,2021-11-14
714,12,103508016,0,0,0,NA,0,0,0,0,0,2021-11-14
715,13,103508012,0,0,0,NA,0,0,0,0,0,2021-11-14
716,14,103508001,0,0,0,NA,0,0,0,0,0,2021-11-14
717,15,103508006,0,0,0,NA,0,0,0,0,0,2021-11-14
718,16,103508005,0,0,0,NA,0,0,0,0,0,2021-11-14
719,17,103508029,0,0,0,NA,0,0,0,0,0,2021-11-14
720,18,103508002,2,2,7.336757153,NA,2726,7.336757153,7.336757153,128.3932502,7.336757153,2021-11-14
721,19,103508007,0,0,0,NA,0,0,0,0,0,2021-11-14
722,20,103508017,0,0,0,NA,0,0,0,0,0,2021-11-14
723,21,103508018,0,0,0,NA,0,0,0,0,0,2021-11-14
724,22,103508019,0,0,0,NA,0,0,0,0,0,2021-11-14
725,23,103508020,1,1,4.833252779,NA,2069,4.833252779,4.833252779,130.497825,4.833252779,2021-11-14
726,24,103508024,0,0,0,NA,0,0,0,0,0,2021-11-14
727,25,103508025,0,0,0,NA,0,0,0,0,0,2021-11-14
728,26,103508027,0,0,0,NA,0,0,0,0,0,2021-11-14
729,1,103509025,0,0,0,NA,0,0,0,0,0,2021-11-14
730,2,103509016,0,0,0,4,0,0,0,0,0,2021-11-14
731,3,103509029,0,0,0,NA,0,0,0,0,0,2021-11-14
732,4,103509001,1,1,2.626740215,NA,3807,2.626740215,2.626740215,225.8996585,2.626740215,2021-11-14
733,5,103509023,0,0,0,1,0,0,0,0,0,2021-11-14
734,6,103509005,0,0,0,NA,0,0,0,0,0,2021-11-14
735,7,103509010,1,2,10.44386423,NA,1915,5.221932115,10.44386423,93.99477807,5.221932115,2021-11-14
736,8,103509021,0,0,0,NA,0,0,0,0,0,2021-11-14
737,9,103509009,0,0,0,NA,0,0,0,0,0,2021-11-14
738,10,103509022,0,0,0,NA,0,0,0,0,0,2021-11-14
739,11,103509027,0,0,0,NA,0,0,0,0,0,2021-11-14
740,12,103509003,0,0,0,NA,0,0,0,0,0,2021-11-14
741,13,103509024,0,0,0,NA,0,0,0,0,0,2021-11-14
742,14,103509002,0,0,0,NA,0,0,0,0,0,2021-11-14
743,15,103509004,0,0,0,NA,0,0,0,0,0,2021-11-14
744,16,103509006,0,0,0,NA,0,0,0,0,0,2021-11-14
745,17,103509008,0,0,0,4,0,0,0,0,0,2021-11-14
746,18,103509012,0,0,0,NA,0,0,0,0,0,2021-11-14
747,19,103509013,1,3,6.240898689,NA,4807,2.080299563,6.240898689,128.9785729,2.080299563,2021-11-14
748,20,103509014,0,0,0,NA,0,0,0,0,0,2021-11-14
749,21,103509017,0,0,0,NA,0,0,0,0,0,2021-11-14
750,22,103509018,0,0,0,NA,0,0,0,0,0,2021-11-14
751,23,103509019,0,0,0,NA,0,0,0,0,0,2021-11-14
752,24,103509020,1,1,4.75737393,NA,2102,4.75737393,4.75737393,152.2359657,4.75737393,2021-11-14
753,25,103509026,0,0,0,1,0,0,0,0,0,2021-11-14
754,26,103509028,0,0,0,NA,0,0,0,0,0,2021-11-14
755,27,103509015,2,4,3.301964669,NA,12114,1.650982334,3.301964669,191.5139508,1.650982334,2021-11-14
756,1,103510003,0,0,0,NA,0,0,0,0,0,2021-11-14
757,2,103510008,1,2,5.656108597,1,3536,2.828054299,5.656108597,93.32579186,2.828054299,2021-11-14
758,3,103510001,0,0,0,1,0,0,0,0,0,2021-11-14
