pop,equar,first_date,equar_date,lambdaValues,tau,beta,c,omega,theta,r,deltaA,epsT,deltaS,E0,IA0,IS0,startProjection_date,FittedTo,Convergence,fitness,distance,Geographical.Level,Geographical.Place,C0,mu,popMultiplier,area
396116,31;61;92;122;153;184;214;245;275;306;337;365;396,2020-03-01,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.95;0.301311178791712;0.367924729049693;0.103048140164112;0.636435791056126;0.931218336883253;0;0;0.333812784827155;0.586696794984778;0.635672294918924;0.805887800003941;0.805887800003941,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,0,0.681177279,82.07019185,province,Surigao del norte,1,4.05E-05,0.75,166700000
465397,31;61;92;122;153;184;214;245;275;306;337;365;396,2020-03-01,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.947623855768177;0.338567606455342;0.285279934136852;0.564791849538804;0.351334577790724;0.95;0;0;0.209195002155273;0.464434511190861;0.611727557474582;0.95;0.95,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,0,0.924075688,56.70235354,province,Surigao del sur,2,4.05E-05,0.75,166800000
98001,1;32;63;93;124;154;185;216;244;275,2020-06-30,2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,6.22514875040381e-11;0.579964151718407;0.0322307322655282;0.778922558590308;0;0.477151862738739;0.95;0.10792524773071;0.95;0.95,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,52,0.923749311,7.685536522,province,Dinagat islands,1,4.05E-05,0.75,168500000
180776,19;49;80;110;141;172;202;233;263;294;325;353;384,2020-03-13,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.949978001750959;0.95;0.95;0.949783505848095;0.948951532823649;0.948840253295266;0;0;0;0;0;0;0,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1.630538221,1.312053682,3.411390237,2021-02-01,Active,0,-0.367583,25.27222649,province,Marinduque,1,4.05E-05,0.75,174000000
386350,23;53;84;114;145;176;206;237;267;298;329;357;388,2020-03-09,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.81807203413134;0.0951073675871325;0.703506677514;0.95;0.95;0.95;0.95;0;0;0;0;0;0,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,0,0.332651341,79.03423323,province,Occidental mindoro,1,4.05E-05,0.75,175100000
675952,13;44;74;105;136;166;197;227;258;289;317;348,2020-04-18,2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.923527939405257;0.702258185572633;0.608305077614288;0;0.0556819296281619;0.520614943277945;0.697641422106458;0.619358487646749;0;0.763189397514595;0;0,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,0,0.610988603,48.42444491,province,Oriental mindoro,-5,4.05E-05,0.75,175200000
701365,26;57;88;118;149;179;210;241;269;300,2020-06-05,2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.544294371059097;0.437608111173882;0.76526216848271;0.196687380678751;0.95;0.85093228615275;0;0.0236683465914479;0.279925776768857;0.279925776768857,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,23.60946197,1,1,2021-02-01,Active,0,0.826081543,23.7343665,province,Palawan,0,4.05E-05,0.75,175300000
226056,10;40;71;101;132;163;193;224;254;285;316;344;375,2020-03-22,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.92584032980295;0.949999386223612;0.000124895336976414;0.196377073944934;0.416825446348402;0.95;0.165761112624617;0;0.529090889340797;0.72080653606944;0.594774904944302;0.0584947200357216;0.0584947200357216,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,0,0.845640812,7.471139257,province,Romblon,1,4.05E-05,0.75,175900000
13406,10;41;71;102;133;161;192,2020-09-21,2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.95;0.95;0.91625033149216;0;0;0;0,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,52,0.827007063,0.408918046,province,Batanes,1,4.05E-05,0.75,20900000
954993,31;61;92;122;153;184;214;245;275;306;337;365;396,2020-03-01,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.824298286850062;0.518549778506632;0.543835651640168;0.0376843861491054;0.254574563095472;0.603389920728779;0.277618309930172;0.358377476047445;0.3919056508803;0.431686640636391;0.825193032602121;0.0911796973961963;0.0911796973961963,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1.186102698,1.075059572,2021-02-01,Active,52,0.994242038,36.54740863,province,Cagayan,2,4.05E-05,0.75,21500000
1157335,31;61;92;122;153;184;214;245;275;306;337;365;396,2020-03-01,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.369300953243164;0.692439371043941;0.33139968555227;0.523539524731687;0.186705980098196;0.737793798966234;0;0.502619102311252;0.336017396578182;0.531677985322565;0.727097822293209;0.222787561608638;0.222787561608638,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,0,0.994186517,56.7190585,province,Isabela,5,4.05E-05,0.75,23100000
362170,31;61;92;122;153;184;214;245;275;306;337;365;396,2020-03-01,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.949995225743117;0.949996839347865;0.0478160401763523;0.0479402327744585;0.0567040163526484;0;0.712554473397039;0.745947878034775;0.125605233986745;0.639131509471598;0.503407094463349;0.200552768073159;0.200552768073159,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,0,0.925480632,35.44077925,province,Nueva vizcaya,5,4.05E-05,0.75,25000000
148437,9;40;71;101;132;162;193;224;252;283,2020-06-22,2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.95;0.654243247279032;0;0.757712444818592;0;0.542698187874151;0.713753305143204;0.117600242018046;0;0,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,0,0.99478261,5.093757312,province,Quirino,0,4.05E-05,0.75,25700000
627052,31;61;92;122;153;184;214;245;275;306;337;365;396,2020-03-01,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.410515153146435;0.825188305747998;0.435240354161387;0.545202324030037;0.355899058994032;0.236443571828026;0.696601912383384;0.33259922809545;0.526609407829236;0.791302487936629;0.552584698171032;0.287484793852422;0.287484793852422,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,31.04024412,1,5.688366179,2021-02-01,Active,0,0.977180206,69.34305256,province,Bataan,34,4.05E-05,0.75,30800000
2735006,31;61;92;122;153;184;214;245;275;306;337;365;396,2020-03-01,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.859071639217592;0.540255673367934;0.618553381749553;0.138945219033574;0.362089350382926;0.429046949866125;0.706438818559396;0.384998085822536;0.411091434781878;0.571564023110834;0.66090701308212;0;0,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,249.1966602,1.174324407,1,2021-02-01,Active,52,0.99201003,140.823668,province,Bulacan,41,4.05E-05,0.75,31400000
1766552,31;61;92;122;153;184;214;245;275;306;337;365;396,2020-03-01,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.694863165440061;0.650723284567061;0.770292469615956;0.0922236747249155;0.385750284629994;0.494869121395738;0.378387534046641;0.546326665976178;0.510990444520834;0.539552073546384;0.630241896472529;0.168124180722589;0.168124180722589,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,51.84495025,1,1,2021-02-01,Active,0,0.988889698,30.04972134,province,Nueva ecija,21,4.05E-05,0.75,34900000
1827908,31;61;92;122;153;184;214;245;275;306;337;365;396,2020-03-01,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.859623289701647;0.910472706517021;0.218274456825818;0.306492421878907;0.329166084669448;0.370012284200948;0.630862677338797;0.270336395288665;0.530141655745487;0.535143192450283;0.774226095940649;0.0816944621504965;0.0816944621504965,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,199.4896401,25.20525041,32.3551292,2021-02-01,Active,52,0.985571991,95.26448354,province,Pampanga,79,4.05E-05,0.75,35400000
1095099,31;61;92;122;153;184;214;245;275;306;337;365;396,2020-03-01,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.211252743479116;0.656145956267756;0.85250473570097;0.0715210879520703;0.332691507073985;0.921750795970208;0;0;0.584102073891971;0.604750502391301;0.668318503815978;0.0564792840861644;0.0564792840861644,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,0,0.911141927,81.87343634,province,Tarlac,15,4.05E-05,0.75,36900000
480984,31;61;92;122;153;184;214;245;275;306;337;365;396,2020-03-01,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.568038678228945;0.718844017421267;0.590640182397957;0.20313637661832;0.102605825120428;0.276496506718104;0.95;0.0484109006386768;0.498555012723797;0.415311894292392;0.782487637783517;0.234126748404814;0.234126748404814,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,52,0.897696615,42.62751015,province,Zambales,21,4.05E-05,0.75,37100000
170650,31;61;92;122;153;184;214;245;275;306;337;365;396,2020-03-01,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.947445349019385;0.341313180215063;0.766007073639529;0.22326760727386;0.41529505280966;0.516162616841197;0;0.517690731855459;0.95;0.690702511684941;0;0;0,5,0.325757451,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,1,1,2021-02-01,Active,0,0.908311477,9.477875202,province,Aurora,1,4.05E-05,0.75,37700000
2275297,31;61;92;122;153;184;214;245;275;306;337;365;396,2020-03-01,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.919606362076933;0.95;0.54416908850476;0;0.23278462457473;0.583936944850387;0.667335045251842;0.647119590803476;0.60992249787608;0.695206504856113;0.766739597376903;0.320604248713146;0.320604248713146,5,0.434343268,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,35.88970617,28.62366229,1,2021-02-01,Active,0,0.997156699,75.12667558,province,Batangas,3,4.05E-05,0.75,41000000
3158146,31;61;92;122;153;184;214;245;275;306;337;365;396,2020-03-01,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.95;0.686145613307179;0.499227805893204;0.212084663977613;0.401319558531944;0.789108939919298;0.541955724857328;0.715334300981937;0.566969521244796;0.642325134494298;0.745009765208038;0.267078008503612;0.267078008503612,5,0.434343268,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,92.76565896,1,1,2021-02-01,Active,0,0.969309423,401.6133094,province,Cavite,3,4.05E-05,0.75,42100000
2507781,31;61;92;122;153;184;214;245;275;306;337;365;396,2020-03-01,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.95;0.890262185210426;0.366193940719907;0.0670174965867961;0.486416254338736;0.702698575728896;0.726540602112391;0.54016645537771;0.615796090967221;0.713632546861213;0.751806739853525;0.283084463161312;0.283084463161312,5,0.434343268,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,10.4267042,146.6999188,178.3528607,2021-02-01,Active,0,0.988470511,200.9627144,province,Laguna,9,4.05E-05,0.75,43400000
1482442,31;61;92;122;153;184;214;245;275;306;337;365;396,2020-03-01,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.799527436988863;0.723347418863613;0.764751007722689;0.412366619065754;0.297808702060733;0.569057676522473;0.576105190136895;0.509718955175239;0.731779909090927;0.678420091701134;0.802425489603032;0.425705583490394;0.425705583490394,5,0.434343268,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,25.49664863,1,2021-02-01,Active,52,0.984169458,98.08199757,province,Quezon,1,4.05E-05,0.75,45600000
2406722,31;61;92;122;153;184;214;245;275;306;337;365;396,2020-03-01,2020-03-31;2020-04-30;2020-05-31;2020-06-30;2020-07-31;2020-08-31;2020-09-30;2020-10-31;2020-11-30;2020-12-31;2021-01-31;2021-02-28;2021-04-30,0.930025114648272;0.921069475410914;0;0.0286290307170845;0.390084073030584;0.723181583266836;0.587962966712648;0.61590506265062;0.560416913765384;0.704941925443156;0.745887655669972;0.307960698323;0.307960698323,5,0.434343268,0.18,0.33,0.071428571,0.058331081,0.111821654,0.00172278,0.111821653788081;0.137878787878788;0.124234785740007;0.135840845508237;0.140169478348752;0.135705981139388;0.163402994898799;0.175629119233074;0.151185518823829;0.138760016870519;0.133514664143803;0.202776880852438,1,12.16553709,4.659309998,2021-02-01,Active,52,0.993620199,162.0451293,province,Rizal,11,4.05E-05,0.75,45800000
